data,date
0.015,2016/7/1 0:39
0.03,2016/7/1 0:39
0.045,2016/7/1 0:39
0.055,2016/7/1 0:39
0.065,2016/7/1 0:39
0.075,2016/7/1 0:39
0.075,2016/7/1 0:39
0.075,2016/7/1 0:39
0.075,2016/7/1 0:39
0.08,2016/7/1 0:39
0.085,2016/7/1 0:39
0.095,2016/7/1 0:39
0.11,2016/7/1 0:39
0.125,2016/7/1 0:39
0.135,2016/7/1 0:39
0.15,2016/7/1 0:39
0.16,2016/7/1 0:39
0.16,2016/7/1 0:39
0.165,2016/7/1 0:39
0.16,2016/7/1 0:39
0.16,2016/7/1 0:39
0.155,2016/7/1 0:39
0.16,2016/7/1 0:39
0.16,2016/7/1 0:39
0.17,2016/7/1 0:39
0.18,2016/7/1 0:39
0.19,2016/7/1 0:39
0.195,2016/7/1 0:39
0.205,2016/7/1 0:39
0.21,2016/7/1 0:39
0.215,2016/7/1 0:39
0.215,2016/7/1 0:39
0.215,2016/7/1 0:39
0.21,2016/7/1 0:39
0.205,2016/7/1 0:39
0.2,2016/7/1 0:39
0.19,2016/7/1 0:39
0.185,2016/7/1 0:39
0.175,2016/7/1 0:39
0.17,2016/7/1 0:39
0.16,2016/7/1 0:39
0.155,2016/7/1 0:39
0.15,2016/7/1 0:39
0.14,2016/7/1 0:39
0.135,2016/7/1 0:39
0.125,2016/7/1 0:39
0.115,2016/7/1 0:39
0.1,2016/7/1 0:39
0.08,2016/7/1 0:39
0.065,2016/7/1 0:39
0.045,2016/7/1 0:39
0.03,2016/7/1 0:39
0.02,2016/7/1 0:39
0.01,2016/7/1 0:39
0.005,2016/7/1 0:40
0.005,2016/7/1 0:40
0.005,2016/7/1 0:40
0.005,2016/7/1 0:40
0,2016/7/1 0:40
-0.005,2016/7/1 0:40
-0.015,2016/7/1 0:40
-0.025,2016/7/1 0:40
-0.04,2016/7/1 0:40
-0.05,2016/7/1 0:40
-0.065,2016/7/1 0:40
-0.07,2016/7/1 0:40
-0.07,2016/7/1 0:40
-0.065,2016/7/1 0:40
-0.06,2016/7/1 0:40
-0.05,2016/7/1 0:40
-0.045,2016/7/1 0:40
-0.04,2016/7/1 0:40
-0.035,2016/7/1 0:40
-0.04,2016/7/1 0:40
-0.045,2016/7/1 0:40
-0.055,2016/7/1 0:40
-0.065,2016/7/1 0:40
-0.075,2016/7/1 0:40
-0.08,2016/7/1 0:40
-0.085,2016/7/1 0:40
-0.08,2016/7/1 0:40
-0.075,2016/7/1 0:40
-0.07,2016/7/1 0:40
-0.065,2016/7/1 0:40
-0.055,2016/7/1 0:40
-0.05,2016/7/1 0:40
-0.05,2016/7/1 0:40
-0.05,2016/7/1 0:40
-0.05,2016/7/1 0:40
-0.055,2016/7/1 0:40
-0.055,2016/7/1 0:40
-0.06,2016/7/1 0:40
-0.06,2016/7/1 0:40
-0.065,2016/7/1 0:40
-0.065,2016/7/1 0:40
-0.065,2016/7/1 0:40
-0.07,2016/7/1 0:40
-0.07,2016/7/1 0:40
-0.075,2016/7/1 0:40
-0.08,2016/7/1 0:40
-0.08,2016/7/1 0:40
-0.085,2016/7/1 0:40
-0.085,2016/7/1 0:40
-0.085,2016/7/1 0:40
-0.08,2016/7/1 0:40
-0.075,2016/7/1 0:40
-0.07,2016/7/1 0:40
-0.06,2016/7/1 0:40
-0.055,2016/7/1 0:40
-0.05,2016/7/1 0:40
-0.045,2016/7/1 0:40
-0.045,2016/7/1 0:40
-0.045,2016/7/1 0:40
-0.045,2016/7/1 0:40
-0.045,2016/7/1 0:41
-0.05,2016/7/1 0:41
-0.05,2016/7/1 0:41
-0.05,2016/7/1 0:41
-0.05,2016/7/1 0:41
-0.05,2016/7/1 0:41
-0.05,2016/7/1 0:41
-0.055,2016/7/1 0:41
-0.055,2016/7/1 0:41
-0.055,2016/7/1 0:41
-0.055,2016/7/1 0:41
-0.06,2016/7/1 0:41
-0.06,2016/7/1 0:41
-0.06,2016/7/1 0:41
-0.06,2016/7/1 0:41
-0.055,2016/7/1 0:41
-0.055,2016/7/1 0:41
-0.05,2016/7/1 0:41
-0.05,2016/7/1 0:41
-0.05,2016/7/1 0:41
-0.05,2016/7/1 0:41
-0.055,2016/7/1 0:41
-0.055,2016/7/1 0:41
-0.055,2016/7/1 0:41
-0.06,2016/7/1 0:41
-0.06,2016/7/1 0:41
-0.055,2016/7/1 0:41
-0.055,2016/7/1 0:41
-0.05,2016/7/1 0:41
-0.045,2016/7/1 0:41
-0.04,2016/7/1 0:41
-0.035,2016/7/1 0:41
-0.035,2016/7/1 0:41
-0.035,2016/7/1 0:41
-0.035,2016/7/1 0:41
-0.04,2016/7/1 0:41
-0.05,2016/7/1 0:41
-0.055,2016/7/1 0:41
-0.065,2016/7/1 0:41
-0.075,2016/7/1 0:41
-0.08,2016/7/1 0:41
-0.085,2016/7/1 0:41
-0.08,2016/7/1 0:41
-0.075,2016/7/1 0:41
-0.065,2016/7/1 0:41
-0.06,2016/7/1 0:41
-0.05,2016/7/1 0:41
-0.045,2016/7/1 0:41
-0.04,2016/7/1 0:41
-0.045,2016/7/1 0:41
-0.05,2016/7/1 0:41
-0.06,2016/7/1 0:41
-0.065,2016/7/1 0:41
-0.07,2016/7/1 0:41
-0.07,2016/7/1 0:41
-0.065,2016/7/1 0:41
-0.06,2016/7/1 0:41
-0.05,2016/7/1 0:41
-0.045,2016/7/1 0:41
-0.04,2016/7/1 0:41
-0.04,2016/7/1 0:42
-0.04,2016/7/1 0:42
-0.05,2016/7/1 0:42
-0.055,2016/7/1 0:42
-0.06,2016/7/1 0:42
-0.065,2016/7/1 0:42
-0.065,2016/7/1 0:42
-0.065,2016/7/1 0:42
-0.065,2016/7/1 0:42
-0.06,2016/7/1 0:42
-0.06,2016/7/1 0:42
-0.06,2016/7/1 0:42
-0.06,2016/7/1 0:42
-0.06,2016/7/1 0:42
-0.06,2016/7/1 0:42
-0.06,2016/7/1 0:42
-0.055,2016/7/1 0:42
-0.055,2016/7/1 0:42
-0.055,2016/7/1 0:42
-0.055,2016/7/1 0:42
-0.06,2016/7/1 0:42
-0.065,2016/7/1 0:42
-0.075,2016/7/1 0:42
-0.085,2016/7/1 0:42
-0.09,2016/7/1 0:42
-0.09,2016/7/1 0:42
-0.09,2016/7/1 0:42
-0.08,2016/7/1 0:42
-0.075,2016/7/1 0:42
-0.065,2016/7/1 0:42
-0.06,2016/7/1 0:42
-0.06,2016/7/1 0:42
-0.06,2016/7/1 0:42
-0.07,2016/7/1 0:42
-0.075,2016/7/1 0:42
-0.08,2016/7/1 0:42
-0.085,2016/7/1 0:42
-0.085,2016/7/1 0:42
-0.08,2016/7/1 0:42
-0.07,2016/7/1 0:42
-0.06,2016/7/1 0:42
-0.055,2016/7/1 0:42
-0.055,2016/7/1 0:42
-0.06,2016/7/1 0:42
-0.065,2016/7/1 0:42
-0.075,2016/7/1 0:42
-0.085,2016/7/1 0:42
-0.09,2016/7/1 0:42
-0.095,2016/7/1 0:42
-0.085,2016/7/1 0:42
-0.075,2016/7/1 0:42
-0.065,2016/7/1 0:42
-0.05,2016/7/1 0:42
-0.04,2016/7/1 0:42
-0.035,2016/7/1 0:42
-0.035,2016/7/1 0:42
-0.035,2016/7/1 0:42
-0.04,2016/7/1 0:42
-0.045,2016/7/1 0:42
-0.045,2016/7/1 0:42
-0.045,2016/7/1 0:43
-0.035,2016/7/1 0:43
-0.03,2016/7/1 0:43
-0.02,2016/7/1 0:43
-0.015,2016/7/1 0:43
-0.01,2016/7/1 0:43
-0.01,2016/7/1 0:43
-0.01,2016/7/1 0:43
-0.01,2016/7/1 0:43
-0.015,2016/7/1 0:43
-0.015,2016/7/1 0:43
-0.01,2016/7/1 0:43
-0.005,2016/7/1 0:43
0.005,2016/7/1 0:43
0.01,2016/7/1 0:43
0.02,2016/7/1 0:43
0.02,2016/7/1 0:43
0.02,2016/7/1 0:43
0.015,2016/7/1 0:43
0.01,2016/7/1 0:43
0,2016/7/1 0:43
-0.01,2016/7/1 0:43
-0.015,2016/7/1 0:43
-0.02,2016/7/1 0:43
-0.025,2016/7/1 0:43
-0.03,2016/7/1 0:43
-0.035,2016/7/1 0:43
-0.045,2016/7/1 0:43
-0.055,2016/7/1 0:43
-0.065,2016/7/1 0:43
-0.075,2016/7/1 0:43
-0.085,2016/7/1 0:43
-0.09,2016/7/1 0:43
-0.09,2016/7/1 0:43
-0.085,2016/7/1 0:43
-0.08,2016/7/1 0:43
-0.075,2016/7/1 0:43
-0.07,2016/7/1 0:43
-0.065,2016/7/1 0:43
-0.06,2016/7/1 0:43
-0.055,2016/7/1 0:43
-0.055,2016/7/1 0:43
-0.055,2016/7/1 0:43
-0.05,2016/7/1 0:43
-0.05,2016/7/1 0:43
-0.05,2016/7/1 0:43
-0.05,2016/7/1 0:43
-0.05,2016/7/1 0:43
-0.055,2016/7/1 0:43
-0.06,2016/7/1 0:43
-0.065,2016/7/1 0:43
-0.07,2016/7/1 0:43
-0.075,2016/7/1 0:43
-0.075,2016/7/1 0:43
-0.07,2016/7/1 0:43
-0.065,2016/7/1 0:43
-0.055,2016/7/1 0:43
-0.045,2016/7/1 0:43
-0.04,2016/7/1 0:43
-0.04,2016/7/1 0:43
-0.04,2016/7/1 0:44
-0.04,2016/7/1 0:44
-0.045,2016/7/1 0:44
-0.05,2016/7/1 0:44
-0.06,2016/7/1 0:44
-0.07,2016/7/1 0:44
-0.08,2016/7/1 0:44
-0.09,2016/7/1 0:44
-0.105,2016/7/1 0:44
-0.11,2016/7/1 0:44
-0.11,2016/7/1 0:44
-0.1,2016/7/1 0:44
-0.065,2016/7/1 0:44
-0.01,2016/7/1 0:44
0.075,2016/7/1 0:44
0.19,2016/7/1 0:44
0.325,2016/7/1 0:44
0.48,2016/7/1 0:44
0.635,2016/7/1 0:44
0.775,2016/7/1 0:44
0.895,2016/7/1 0:44
0.98,2016/7/1 0:44
1.015,2016/7/1 0:44
1,2016/7/1 0:44
0.94,2016/7/1 0:44
0.835,2016/7/1 0:44
0.7,2016/7/1 0:44
0.545,2016/7/1 0:44
0.39,2016/7/1 0:44
0.245,2016/7/1 0:44
0.12,2016/7/1 0:44
0.03,2016/7/1 0:44
-0.025,2016/7/1 0:44
-0.055,2016/7/1 0:44
-0.055,2016/7/1 0:44
-0.04,2016/7/1 0:44
-0.02,2016/7/1 0:44
0,2016/7/1 0:44
0.01,2016/7/1 0:44
0.01,2016/7/1 0:44
0,2016/7/1 0:44
-0.01,2016/7/1 0:44
-0.025,2016/7/1 0:44
-0.03,2016/7/1 0:44
-0.03,2016/7/1 0:44
-0.025,2016/7/1 0:44
-0.015,2016/7/1 0:44
-0.01,2016/7/1 0:44
-0.005,2016/7/1 0:44
-0.005,2016/7/1 0:44
-0.015,2016/7/1 0:44
-0.03,2016/7/1 0:44
-0.05,2016/7/1 0:44
-0.065,2016/7/1 0:44
-0.075,2016/7/1 0:44
-0.075,2016/7/1 0:44
-0.07,2016/7/1 0:44
-0.06,2016/7/1 0:44
-0.05,2016/7/1 0:44
-0.035,2016/7/1 0:44
-0.03,2016/7/1 0:45
-0.03,2016/7/1 0:45
-0.035,2016/7/1 0:45
-0.04,2016/7/1 0:45
-0.045,2016/7/1 0:45
-0.05,2016/7/1 0:45
-0.05,2016/7/1 0:45
-0.045,2016/7/1 0:45
-0.035,2016/7/1 0:45
-0.03,2016/7/1 0:45
-0.02,2016/7/1 0:45
-0.02,2016/7/1 0:45
-0.02,2016/7/1 0:45
-0.03,2016/7/1 0:45
-0.035,2016/7/1 0:45
-0.045,2016/7/1 0:45
-0.05,2016/7/1 0:45
-0.055,2016/7/1 0:45
-0.055,2016/7/1 0:45
-0.05,2016/7/1 0:45
-0.045,2016/7/1 0:45
-0.035,2016/7/1 0:45
-0.03,2016/7/1 0:45
-0.02,2016/7/1 0:45
-0.01,2016/7/1 0:45
0,2016/7/1 0:45
0.005,2016/7/1 0:45
0.01,2016/7/1 0:45
0.01,2016/7/1 0:45
0.01,2016/7/1 0:45
0.01,2016/7/1 0:45
0.005,2016/7/1 0:45
0,2016/7/1 0:45
0,2016/7/1 0:45
0,2016/7/1 0:45
0,2016/7/1 0:45
0.005,2016/7/1 0:45
0.01,2016/7/1 0:45
0.015,2016/7/1 0:45
0.015,2016/7/1 0:45
0.02,2016/7/1 0:45
0.015,2016/7/1 0:45
0.015,2016/7/1 0:45
0.01,2016/7/1 0:45
0.01,2016/7/1 0:45
0.01,2016/7/1 0:45
0.01,2016/7/1 0:45
0.015,2016/7/1 0:45
0.025,2016/7/1 0:45
0.04,2016/7/1 0:45
0.05,2016/7/1 0:45
0.06,2016/7/1 0:45
0.075,2016/7/1 0:45
0.08,2016/7/1 0:45
0.085,2016/7/1 0:45
0.085,2016/7/1 0:45
0.085,2016/7/1 0:45
0.08,2016/7/1 0:45
0.075,2016/7/1 0:45
0.065,2016/7/1 0:45
0.06,2016/7/1 0:46
0.05,2016/7/1 0:46
0.045,2016/7/1 0:46
0.045,2016/7/1 0:46
0.045,2016/7/1 0:46
0.05,2016/7/1 0:46
0.055,2016/7/1 0:46
0.06,2016/7/1 0:46
0.065,2016/7/1 0:46
0.075,2016/7/1 0:46
0.085,2016/7/1 0:46
0.09,2016/7/1 0:46
0.1,2016/7/1 0:46
0.105,2016/7/1 0:46
0.115,2016/7/1 0:46
0.12,2016/7/1 0:46
0.125,2016/7/1 0:46
0.13,2016/7/1 0:46
0.135,2016/7/1 0:46
0.14,2016/7/1 0:46
0.14,2016/7/1 0:46
0.14,2016/7/1 0:46
0.145,2016/7/1 0:46
0.145,2016/7/1 0:46
0.15,2016/7/1 0:46
0.155,2016/7/1 0:46
0.16,2016/7/1 0:46
0.165,2016/7/1 0:46
0.17,2016/7/1 0:46
0.175,2016/7/1 0:46
0.18,2016/7/1 0:46
0.185,2016/7/1 0:46
0.185,2016/7/1 0:46
0.19,2016/7/1 0:46
0.19,2016/7/1 0:46
0.195,2016/7/1 0:46
0.205,2016/7/1 0:46
0.21,2016/7/1 0:46
0.215,2016/7/1 0:46
0.22,2016/7/1 0:46
0.225,2016/7/1 0:46
0.225,2016/7/1 0:46
0.22,2016/7/1 0:46
0.21,2016/7/1 0:46
0.195,2016/7/1 0:46
0.18,2016/7/1 0:46
0.165,2016/7/1 0:46
0.15,2016/7/1 0:46
0.135,2016/7/1 0:46
0.125,2016/7/1 0:46
0.11,2016/7/1 0:46
0.1,2016/7/1 0:46
0.09,2016/7/1 0:46
0.08,2016/7/1 0:46
0.065,2016/7/1 0:46
0.055,2016/7/1 0:46
0.04,2016/7/1 0:46
0.03,2016/7/1 0:46
0.02,2016/7/1 0:46
0.01,2016/7/1 0:46
0,2016/7/1 0:47
-0.01,2016/7/1 0:47
-0.015,2016/7/1 0:47
-0.02,2016/7/1 0:47
-0.025,2016/7/1 0:47
-0.025,2016/7/1 0:47
-0.03,2016/7/1 0:47
-0.035,2016/7/1 0:47
-0.04,2016/7/1 0:47
-0.05,2016/7/1 0:47
-0.055,2016/7/1 0:47
-0.06,2016/7/1 0:47
-0.065,2016/7/1 0:47
-0.07,2016/7/1 0:47
-0.07,2016/7/1 0:47
-0.07,2016/7/1 0:47
-0.07,2016/7/1 0:47
-0.07,2016/7/1 0:47
-0.07,2016/7/1 0:47
-0.065,2016/7/1 0:47
-0.065,2016/7/1 0:47
-0.065,2016/7/1 0:47
-0.065,2016/7/1 0:47
-0.06,2016/7/1 0:47
-0.055,2016/7/1 0:47
-0.05,2016/7/1 0:47
-0.045,2016/7/1 0:47
-0.04,2016/7/1 0:47
-0.035,2016/7/1 0:47
-0.03,2016/7/1 0:47
-0.035,2016/7/1 0:47
-0.04,2016/7/1 0:47
-0.045,2016/7/1 0:47
-0.055,2016/7/1 0:47
-0.065,2016/7/1 0:47
-0.07,2016/7/1 0:47
-0.075,2016/7/1 0:47
-0.08,2016/7/1 0:47
-0.08,2016/7/1 0:47
-0.075,2016/7/1 0:47
-0.07,2016/7/1 0:47
-0.07,2016/7/1 0:47
-0.065,2016/7/1 0:47
-0.065,2016/7/1 0:47
-0.065,2016/7/1 0:47
-0.065,2016/7/1 0:47
-0.065,2016/7/1 0:47
-0.07,2016/7/1 0:47
-0.07,2016/7/1 0:47
-0.07,2016/7/1 0:47
-0.07,2016/7/1 0:47
-0.07,2016/7/1 0:47
-0.07,2016/7/1 0:47
-0.07,2016/7/1 0:47
-0.07,2016/7/1 0:47
-0.065,2016/7/1 0:47
-0.065,2016/7/1 0:47
-0.06,2016/7/1 0:47
-0.05,2016/7/1 0:47
-0.045,2016/7/1 0:47
-0.04,2016/7/1 0:48
-0.04,2016/7/1 0:48
-0.04,2016/7/1 0:48
-0.05,2016/7/1 0:48
-0.06,2016/7/1 0:48
-0.075,2016/7/1 0:48
-0.085,2016/7/1 0:48
-0.095,2016/7/1 0:48
-0.095,2016/7/1 0:48
-0.095,2016/7/1 0:48
-0.085,2016/7/1 0:48
-0.07,2016/7/1 0:48
-0.055,2016/7/1 0:48
-0.045,2016/7/1 0:48
-0.035,2016/7/1 0:48
-0.035,2016/7/1 0:48
-0.04,2016/7/1 0:48
-0.05,2016/7/1 0:48
-0.06,2016/7/1 0:48
-0.07,2016/7/1 0:48
-0.08,2016/7/1 0:48
-0.085,2016/7/1 0:48
-0.085,2016/7/1 0:48
-0.075,2016/7/1 0:48
-0.065,2016/7/1 0:48
-0.055,2016/7/1 0:48
-0.045,2016/7/1 0:48
-0.035,2016/7/1 0:48
-0.035,2016/7/1 0:48
-0.04,2016/7/1 0:48
-0.045,2016/7/1 0:48
-0.055,2016/7/1 0:48
-0.07,2016/7/1 0:48
-0.08,2016/7/1 0:48
-0.085,2016/7/1 0:48
-0.09,2016/7/1 0:48
-0.085,2016/7/1 0:48
-0.08,2016/7/1 0:48
-0.075,2016/7/1 0:48
-0.065,2016/7/1 0:48
-0.055,2016/7/1 0:48
-0.055,2016/7/1 0:48
-0.055,2016/7/1 0:48
-0.06,2016/7/1 0:48
-0.07,2016/7/1 0:48
-0.08,2016/7/1 0:48
-0.09,2016/7/1 0:48
-0.095,2016/7/1 0:48
-0.095,2016/7/1 0:48
-0.095,2016/7/1 0:48
-0.09,2016/7/1 0:48
-0.08,2016/7/1 0:48
-0.075,2016/7/1 0:48
-0.07,2016/7/1 0:48
-0.07,2016/7/1 0:48
-0.075,2016/7/1 0:48
-0.085,2016/7/1 0:48
-0.09,2016/7/1 0:48
-0.095,2016/7/1 0:48
-0.095,2016/7/1 0:48
-0.09,2016/7/1 0:49
-0.08,2016/7/1 0:49
-0.07,2016/7/1 0:49
-0.06,2016/7/1 0:49
-0.05,2016/7/1 0:49
-0.045,2016/7/1 0:49
-0.045,2016/7/1 0:49
-0.05,2016/7/1 0:49
-0.06,2016/7/1 0:49
-0.07,2016/7/1 0:49
-0.08,2016/7/1 0:49
-0.08,2016/7/1 0:49
-0.08,2016/7/1 0:49
-0.08,2016/7/1 0:49
-0.075,2016/7/1 0:49
-0.07,2016/7/1 0:49
-0.065,2016/7/1 0:49
-0.065,2016/7/1 0:49
-0.065,2016/7/1 0:49
-0.07,2016/7/1 0:49
-0.07,2016/7/1 0:49
-0.07,2016/7/1 0:49
-0.07,2016/7/1 0:49
-0.065,2016/7/1 0:49
-0.06,2016/7/1 0:49
-0.05,2016/7/1 0:49
-0.05,2016/7/1 0:49
-0.05,2016/7/1 0:49
-0.055,2016/7/1 0:49
-0.06,2016/7/1 0:49
-0.07,2016/7/1 0:49
-0.075,2016/7/1 0:49
-0.08,2016/7/1 0:49
-0.075,2016/7/1 0:49
-0.07,2016/7/1 0:49
-0.065,2016/7/1 0:49
-0.055,2016/7/1 0:49
-0.045,2016/7/1 0:49
-0.04,2016/7/1 0:49
-0.035,2016/7/1 0:49
-0.03,2016/7/1 0:49
-0.025,2016/7/1 0:49
-0.02,2016/7/1 0:49
-0.015,2016/7/1 0:49
-0.01,2016/7/1 0:49
-0.01,2016/7/1 0:49
-0.01,2016/7/1 0:49
-0.01,2016/7/1 0:49
-0.01,2016/7/1 0:49
-0.015,2016/7/1 0:49
-0.015,2016/7/1 0:49
-0.015,2016/7/1 0:49
-0.01,2016/7/1 0:49
-0.005,2016/7/1 0:49
0.005,2016/7/1 0:49
0.02,2016/7/1 0:49
0.03,2016/7/1 0:49
0.035,2016/7/1 0:49
0.035,2016/7/1 0:49
0.035,2016/7/1 0:49
0.03,2016/7/1 0:50
0.02,2016/7/1 0:50
0.01,2016/7/1 0:50
0.005,2016/7/1 0:50
0,2016/7/1 0:50
0,2016/7/1 0:50
-0.005,2016/7/1 0:50
-0.005,2016/7/1 0:50
-0.01,2016/7/1 0:50
-0.02,2016/7/1 0:50
-0.035,2016/7/1 0:50
-0.05,2016/7/1 0:50
-0.065,2016/7/1 0:50
-0.075,2016/7/1 0:50
-0.085,2016/7/1 0:50
-0.09,2016/7/1 0:50
-0.085,2016/7/1 0:50
-0.08,2016/7/1 0:50
-0.07,2016/7/1 0:50
-0.055,2016/7/1 0:50
-0.045,2016/7/1 0:50
-0.035,2016/7/1 0:50
-0.03,2016/7/1 0:50
-0.025,2016/7/1 0:50
-0.03,2016/7/1 0:50
-0.035,2016/7/1 0:50
-0.04,2016/7/1 0:50
-0.045,2016/7/1 0:50
-0.055,2016/7/1 0:50
-0.055,2016/7/1 0:50
-0.06,2016/7/1 0:50
-0.06,2016/7/1 0:50
-0.055,2016/7/1 0:50
-0.05,2016/7/1 0:50
-0.04,2016/7/1 0:50
-0.035,2016/7/1 0:50
-0.025,2016/7/1 0:50
-0.02,2016/7/1 0:50
-0.02,2016/7/1 0:50
-0.02,2016/7/1 0:50
-0.025,2016/7/1 0:50
-0.035,2016/7/1 0:50
-0.045,2016/7/1 0:50
-0.06,2016/7/1 0:50
-0.075,2016/7/1 0:50
-0.085,2016/7/1 0:50
-0.09,2016/7/1 0:50
-0.095,2016/7/1 0:50
-0.1,2016/7/1 0:50
-0.1,2016/7/1 0:50
-0.095,2016/7/1 0:50
-0.095,2016/7/1 0:50
-0.09,2016/7/1 0:50
-0.08,2016/7/1 0:50
-0.065,2016/7/1 0:50
-0.035,2016/7/1 0:50
0.015,2016/7/1 0:50
0.08,2016/7/1 0:50
0.175,2016/7/1 0:50
0.285,2016/7/1 0:50
0.41,2016/7/1 0:51
0.54,2016/7/1 0:51
0.665,2016/7/1 0:51
0.77,2016/7/1 0:51
0.845,2016/7/1 0:51
0.875,2016/7/1 0:51
0.86,2016/7/1 0:51
0.805,2016/7/1 0:51
0.715,2016/7/1 0:51
0.595,2016/7/1 0:51
0.47,2016/7/1 0:51
0.345,2016/7/1 0:51
0.23,2016/7/1 0:51
0.14,2016/7/1 0:51
0.07,2016/7/1 0:51
0.025,2016/7/1 0:51
0,2016/7/1 0:51
-0.015,2016/7/1 0:51
-0.015,2016/7/1 0:51
-0.015,2016/7/1 0:51
-0.015,2016/7/1 0:51
-0.015,2016/7/1 0:51
-0.015,2016/7/1 0:51
-0.015,2016/7/1 0:51
-0.02,2016/7/1 0:51
-0.025,2016/7/1 0:51
-0.03,2016/7/1 0:51
-0.04,2016/7/1 0:51
-0.045,2016/7/1 0:51
-0.05,2016/7/1 0:51
-0.055,2016/7/1 0:51
-0.055,2016/7/1 0:51
-0.055,2016/7/1 0:51
-0.05,2016/7/1 0:51
-0.045,2016/7/1 0:51
-0.045,2016/7/1 0:51
-0.04,2016/7/1 0:51
-0.04,2016/7/1 0:51
-0.045,2016/7/1 0:51
-0.05,2016/7/1 0:51
-0.055,2016/7/1 0:51
-0.06,2016/7/1 0:51
-0.065,2016/7/1 0:51
-0.065,2016/7/1 0:51
-0.06,2016/7/1 0:51
-0.055,2016/7/1 0:51
-0.045,2016/7/1 0:51
-0.04,2016/7/1 0:51
-0.035,2016/7/1 0:51
-0.035,2016/7/1 0:51
-0.035,2016/7/1 0:51
-0.04,2016/7/1 0:51
-0.04,2016/7/1 0:51
-0.045,2016/7/1 0:51
-0.045,2016/7/1 0:51
-0.04,2016/7/1 0:51
-0.035,2016/7/1 0:51
-0.03,2016/7/1 0:51
-0.025,2016/7/1 0:51
-0.015,2016/7/1 0:51
-0.015,2016/7/1 0:52
-0.015,2016/7/1 0:52
-0.015,2016/7/1 0:52
-0.02,2016/7/1 0:52
-0.03,2016/7/1 0:52
-0.035,2016/7/1 0:52
-0.045,2016/7/1 0:52
-0.05,2016/7/1 0:52
-0.05,2016/7/1 0:52
-0.045,2016/7/1 0:52
-0.04,2016/7/1 0:52
-0.03,2016/7/1 0:52
-0.025,2016/7/1 0:52
-0.015,2016/7/1 0:52
-0.015,2016/7/1 0:52
-0.015,2016/7/1 0:52
-0.015,2016/7/1 0:52
-0.02,2016/7/1 0:52
-0.025,2016/7/1 0:52
-0.025,2016/7/1 0:52
-0.025,2016/7/1 0:52
-0.02,2016/7/1 0:52
-0.015,2016/7/1 0:52
-0.01,2016/7/1 0:52
-0.005,2016/7/1 0:52
-0.005,2016/7/1 0:52
-0.005,2016/7/1 0:52
-0.005,2016/7/1 0:52
0,2016/7/1 0:52
0,2016/7/1 0:52
0.005,2016/7/1 0:52
0.015,2016/7/1 0:52
0.025,2016/7/1 0:52
0.03,2016/7/1 0:52
0.04,2016/7/1 0:52
0.04,2016/7/1 0:52
0.035,2016/7/1 0:52
0.03,2016/7/1 0:52
0.02,2016/7/1 0:52
0.015,2016/7/1 0:52
0.01,2016/7/1 0:52
0.01,2016/7/1 0:52
0.015,2016/7/1 0:52
0.025,2016/7/1 0:52
0.035,2016/7/1 0:52
0.045,2016/7/1 0:52
0.055,2016/7/1 0:52
0.06,2016/7/1 0:52
0.065,2016/7/1 0:52
0.065,2016/7/1 0:52
0.065,2016/7/1 0:52
0.065,2016/7/1 0:52
0.07,2016/7/1 0:52
0.075,2016/7/1 0:52
0.08,2016/7/1 0:52
0.085,2016/7/1 0:52
0.095,2016/7/1 0:52
0.1,2016/7/1 0:52
0.1,2016/7/1 0:52
0.105,2016/7/1 0:52
0.105,2016/7/1 0:53
0.11,2016/7/1 0:53
0.115,2016/7/1 0:53
0.12,2016/7/1 0:53
0.125,2016/7/1 0:53
0.135,2016/7/1 0:53
0.135,2016/7/1 0:53
0.14,2016/7/1 0:53
0.145,2016/7/1 0:53
0.15,2016/7/1 0:53
0.155,2016/7/1 0:53
0.16,2016/7/1 0:53
0.17,2016/7/1 0:53
0.18,2016/7/1 0:53
0.195,2016/7/1 0:53
0.2,2016/7/1 0:53
0.205,2016/7/1 0:53
0.205,2016/7/1 0:53
0.2,2016/7/1 0:53
0.19,2016/7/1 0:53
0.185,2016/7/1 0:53
0.175,2016/7/1 0:53
0.17,2016/7/1 0:53
0.17,2016/7/1 0:53
0.17,2016/7/1 0:53
0.175,2016/7/1 0:53
0.175,2016/7/1 0:53
0.175,2016/7/1 0:53
0.17,2016/7/1 0:53
0.155,2016/7/1 0:53
0.14,2016/7/1 0:53
0.125,2016/7/1 0:53
0.11,2016/7/1 0:53
0.095,2016/7/1 0:53
0.08,2016/7/1 0:53
0.07,2016/7/1 0:53
0.055,2016/7/1 0:53
0.045,2016/7/1 0:53
0.035,2016/7/1 0:53
0.02,2016/7/1 0:53
0.01,2016/7/1 0:53
-0.005,2016/7/1 0:53
-0.01,2016/7/1 0:53
-0.015,2016/7/1 0:53
-0.02,2016/7/1 0:53
-0.015,2016/7/1 0:53
-0.01,2016/7/1 0:53
-0.005,2016/7/1 0:53
-0.005,2016/7/1 0:53
-0.01,2016/7/1 0:53
-0.015,2016/7/1 0:53
-0.03,2016/7/1 0:53
-0.045,2016/7/1 0:53
-0.06,2016/7/1 0:53
-0.07,2016/7/1 0:53
-0.08,2016/7/1 0:53
-0.085,2016/7/1 0:53
-0.085,2016/7/1 0:53
-0.08,2016/7/1 0:53
-0.07,2016/7/1 0:53
